"482ac098-2509-4611-8694-07b6fe4e52d7","","","","","http://arctos.database.museum/media/10295561?open","","","","","","","","","http://arctos.database.museum/media/10295561","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","UAM:Ento:103698 - Cynomya mortuorum","image/jpeg","http://arctos.database.museum/media/10295561","","","2016-04-14 09:57:42.0","","","","","","UAM:Ento:103698 - Cynomya mortuorum","image","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2010-03-17","","","","http://creativecommons.org/publicdomain/zero/1.0/"
"482ac098-2509-4611-8694-07b6fe4e52d7","","","","","http://arctos.database.museum/media/10295562?open","","","","","","","","","http://arctos.database.museum/media/10295562","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","UAM:Ento:103698 - Cynomya mortuorum","image/jpeg","http://arctos.database.museum/media/10295562","","","2016-04-14 09:57:42.0","","","","","","UAM:Ento:103698 - Cynomya mortuorum","image","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2010-03-17","","","","http://creativecommons.org/publicdomain/zero/1.0/"
"482ac098-2509-4611-8694-07b6fe4e52d7","","","","","http://arctos.database.museum/media/10295563?open","","","","","","","","","http://arctos.database.museum/media/10295563","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","UAM:Ento:103698 - Cynomya mortuorum","image/jpeg","http://arctos.database.museum/media/10295563","","","2016-04-14 09:57:42.0","","","","","","UAM:Ento:103698 - Cynomya mortuorum","image","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2010-03-17","","","","http://creativecommons.org/publicdomain/zero/1.0/"
"482ac098-2509-4611-8694-07b6fe4e52d7","","","","","http://arctos.database.museum/media/10295564?open","","","","","","","","","http://arctos.database.museum/media/10295564","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","UAM:Ento:103698 - Cynomya mortuorum","image/jpeg","http://arctos.database.museum/media/10295564","","","2016-04-14 09:57:42.0","","","","","","UAM:Ento:103698 - Cynomya mortuorum","image","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2010-03-17","","","","http://creativecommons.org/publicdomain/zero/1.0/"
"db7f2900-6c55-468c-b18c-130bbd012921","","","","","http://arctos.database.museum/media/10295568?open","","","","","","","","","http://arctos.database.museum/media/10295568","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","UAM:Ento:23891 - Calliphora vomitoria","image/jpeg","http://arctos.database.museum/media/10295568","","","2016-04-14 09:57:42.0","","","","","","UAM:Ento:23891 - Calliphora vomitoria","image","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2010-03-19","","","","http://creativecommons.org/publicdomain/zero/1.0/"
"db7f2900-6c55-468c-b18c-130bbd012921","","","","","http://arctos.database.museum/media/10295569?open","","","","","","","","","http://arctos.database.museum/media/10295569","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","UAM:Ento:23891 - Calliphora vomitoria","image/jpeg","http://arctos.database.museum/media/10295569","","","2016-04-14 09:57:42.0","","","","","","UAM:Ento:23891 - Calliphora vomitoria","image","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2010-03-19","","","","http://creativecommons.org/publicdomain/zero/1.0/"
"db7f2900-6c55-468c-b18c-130bbd012921","","","","","http://arctos.database.museum/media/10295570?open","","","","","","","","","http://arctos.database.museum/media/10295570","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","UAM:Ento:23891 - Calliphora vomitoria","image/jpeg","http://arctos.database.museum/media/10295570","","","2016-04-14 09:57:42.0","","","","","","UAM:Ento:23891 - Calliphora vomitoria","image","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2010-03-19","","","","http://creativecommons.org/publicdomain/zero/1.0/"
"dc36ee8c-6262-4512-b74a-31b67ec7f46b","","","","","http://arctos.database.museum/media/10436823?open","","","","","","","","","http://arctos.database.museum/media/10436823","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Sarah Meierotto","","image/jpeg","http://arctos.database.museum/media/10436823","","","2016-04-14 09:57:42.0","","","","","","","image","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://creativecommons.org/publicdomain/zero/1.0/"
"da550925-6339-4d18-89f0-691d68767b9f","","","","","http://arctos.database.museum/media/10436996?open","","","","","","","","","http://arctos.database.museum/media/10436996","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Sarah Meierotto","","image/jpeg","http://arctos.database.museum/media/10436996","","","2016-04-14 09:57:42.0","","","","","","","image","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://creativecommons.org/publicdomain/zero/1.0/"
"97190600-77cf-492e-bc4e-5482deab27c7","","","","","http://arctos.database.museum/media/10437005?open","","","","","","","","","http://arctos.database.museum/media/10437005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Sarah Meierotto","","image/jpeg","http://arctos.database.museum/media/10437005","","","2016-04-14 09:57:42.0","","","","","","","image","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://creativecommons.org/publicdomain/zero/1.0/"
"c0ffc3c8-c367-45a0-b689-cebfd67e1b8d","","","","","http://arctos.database.museum/media/10437053?open","","","","","","","","","http://arctos.database.museum/media/10437053","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Sarah Meierotto","","image/jpeg","http://arctos.database.museum/media/10437053","","","2016-04-14 09:57:42.0","","","","","","","image","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://creativecommons.org/publicdomain/zero/1.0/"
"bd5626f7-33c3-44c7-939f-e77cd848c627","","","","","http://arctos.database.museum/media/10437144?open","","","","","","","","","http://arctos.database.museum/media/10437144","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Sarah Meierotto","","image/jpeg","http://arctos.database.museum/media/10437144","","","2016-04-14 09:57:42.0","","","","","","","image","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://creativecommons.org/publicdomain/zero/1.0/"
"f8538dfc-c1b4-4d37-921c-74e3615a4fc8","","","","","http://storage.idigbio.org/ttu/scan/TTU-Z_210/TTU-Z_210031_carded_lg.jpg","http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=849000","","","","","","","","","http://storage.idigbio.org/ttu/scan/TTU-Z_210/TTU-Z_210031_carded.jpg","","","","","en","","","","","","urn:uuid:d5856d13-3572-44fa-ba59-f1fb7ded765a","","","","","Photograph","","","http://storage.idigbio.org/ttu/scan/TTU-Z_210/TTU-Z_210031_carded_tn.jpg","","","","","","","","","","","","image/jpeg","http://storage.idigbio.org/ttu/scan/TTU-Z_210/TTU-Z_210031_carded_lg.jpg","","","","","","","","","","StillImage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2013-04-23 02:40:39","Museum of Texas Tech University","CC BY-NC (Attribution-Non-Commercial)","http://creativecommons.org/licenses/by-nc/3.0/"
"c1fc7e78-e30a-4d40-b489-537cc61a1f94","","","","","http://arctos.database.museum/media/10332175?open","","","","","","","","","http://arctos.database.museum/media/10332175","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ALA Imaging Project","ALA L18420: <i>Massalongia carnosa</i>","image/dng","http://arctos.database.museum/media/10332175","","","2016-04-14 09:57:42.0","","","","","","ALA L18420: <i>Massalongia carnosa</i>","image","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"c1fc7e78-e30a-4d40-b489-537cc61a1f94","","","","","http://arctos.database.museum/media/10346885?open","","","","","","","","","http://arctos.database.museum/media/10346885","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ALA Imaging Project","ALA L18420: <i>Massalongia carnosa</i>","image/jpeg","http://arctos.database.museum/media/10346885","","","2016-04-14 09:57:42.0","","","","","http://arctos.database.museum/media/10332175","ALA L18420: <i>Massalongia carnosa</i>","image","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1293f1f3-76c1-44d4-a79b-008d8924a235","","","","","http://arctos.database.museum/media/10242609?open","","","","","","","","","http://arctos.database.museum/media/10242609","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","image/jpeg","http://arctos.database.museum/media/10242609","","","2016-04-14 09:57:42.0","","","","","","","image","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://creativecommons.org/publicdomain/zero/1.0/"
"38a93377-a0a0-4946-b6c5-82bdb34a9219","","","","","http://arctos.database.museum/media/10436800?open","","","","","","","","","http://arctos.database.museum/media/10436800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Sarah Meierotto","","image/jpeg","http://arctos.database.museum/media/10436800","","","2016-04-14 09:57:42.0","","","","","","","image","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://creativecommons.org/publicdomain/zero/1.0/"
"12503ae9-46de-4336-b6ca-bcad9878e2b5","","","","","http://arctos.database.museum/media/10436824?open","","","","","","","","","http://arctos.database.museum/media/10436824","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Sarah Meierotto","","image/jpeg","http://arctos.database.museum/media/10436824","","","2016-04-14 09:57:42.0","","","","","","","image","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://creativecommons.org/publicdomain/zero/1.0/"
"218537dc-d4e4-43b4-909c-197ee99acec8","","","","","http://arctos.database.museum/media/10436827?open","","","","","","","","","http://arctos.database.museum/media/10436827","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Sarah Meierotto","","image/jpeg","http://arctos.database.museum/media/10436827","","","2016-04-14 09:57:42.0","","","","","","","image","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://creativecommons.org/publicdomain/zero/1.0/"
"b1cb4f43-051c-4497-872d-7d31efa4945e","","","","","http://arctos.database.museum/media/10436843?open","","","","","","","","","http://arctos.database.museum/media/10436843","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Sarah Meierotto","","image/jpeg","http://arctos.database.museum/media/10436843","","","2016-04-14 09:57:42.0","","","","","","","image","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://creativecommons.org/publicdomain/zero/1.0/"
"d189fcde-3a48-47ac-a6dc-035cf6340895","","","","","http://arctos.database.museum/media/10436746?open","","","","","","","","","http://arctos.database.museum/media/10436746","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Sarah Meierotto","","image/jpeg","http://arctos.database.museum/media/10436746","","","2016-04-14 09:57:42.0","","","","","","","image","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://creativecommons.org/publicdomain/zero/1.0/"
"df6e409e-6144-487b-b89a-0523524d0e84","","","","","http://arctos.database.museum/media/10437041?open","","","","","","","","","http://arctos.database.museum/media/10437041","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Sarah Meierotto","","image/jpeg","http://arctos.database.museum/media/10437041","","","2016-04-14 09:57:42.0","","","","","","","image","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://creativecommons.org/publicdomain/zero/1.0/"
"46ff1cab-6f90-41a1-8b6f-cc9756225c3f","","","","","http://arctos.database.museum/media/10437051?open","","","","","","","","","http://arctos.database.museum/media/10437051","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Sarah Meierotto","","image/jpeg","http://arctos.database.museum/media/10437051","","","2016-04-14 09:57:42.0","","","","","","","image","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://creativecommons.org/publicdomain/zero/1.0/"
"8a0ed901-b368-40bf-b620-03a7726dee6b","","","","","http://arctos.database.museum/media/10437067?open","","","","","","","","","http://arctos.database.museum/media/10437067","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Sarah Meierotto","","image/jpeg","http://arctos.database.museum/media/10437067","","","2016-04-14 09:57:42.0","","","","","","","image","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://creativecommons.org/publicdomain/zero/1.0/"
"fe15c87e-e3ef-4a61-9d8a-73db8b3f660e","","","","","http://arctos.database.museum/media/10437077?open","","","","","","","","","http://arctos.database.museum/media/10437077","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Sarah Meierotto","","image/jpeg","http://arctos.database.museum/media/10437077","","","2016-04-14 09:57:42.0","","","","","","","image","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://creativecommons.org/publicdomain/zero/1.0/"
"f50b4eb3-61ed-4d8e-8966-9f8b335b1494","","","","","http://arctos.database.museum/media/10436910?open","","","","","","","","","http://arctos.database.museum/media/10436910","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Sarah Meierotto","","image/jpeg","http://arctos.database.museum/media/10436910","","","2016-04-14 09:57:42.0","","","","","","","image","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://creativecommons.org/publicdomain/zero/1.0/"
"26b22ed6-ca49-4339-8baf-141a69553a9f","","","","","http://arctos.database.museum/media/10436915?open","","","","","","","","","http://arctos.database.museum/media/10436915","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Sarah Meierotto","","image/jpeg","http://arctos.database.museum/media/10436915","","","2016-04-14 09:57:42.0","","","","","","","image","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://creativecommons.org/publicdomain/zero/1.0/"
"95922594-ab9a-45f7-8f7e-c8c0e82e9039","","","","","http://arctos.database.museum/media/10436961?open","","","","","","","","","http://arctos.database.museum/media/10436961","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Sarah Meierotto","","image/jpeg","http://arctos.database.museum/media/10436961","","","2016-04-14 09:57:42.0","","","","","","","image","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://creativecommons.org/publicdomain/zero/1.0/"
"eb46a78c-157a-4c71-a172-341ab3b6d6fc","","","","","http://www.morphbank.net?id=700896&imgType=jpeg","","http://www.morphbank.net//images/userLogos/lifedesk_logo.jpg","","","","DSLR, macro lens, extension tube, LED dome light","","","http://www.morphbank.net/700896","","","","http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png","morphbank.net","","en","morphbank.net","","http://www.morphbank.net/579980","","http://www.morphbank.net/700896","Pinned","","dorsal (anterior to left)","whole organism habitus","","","whole organism habitus","","","best quality","T. Dikow","image/jpeg","by-nc-sa","StillImage","","2011-08-15","","","Image added","","urn:uuid:e2085d69-eb10-409e-b669-bdd29848ab9e","","","2011-08-15 09:46:12.0","","","","","","image of Hispanomydas hispanicus","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4032","3024","","","","T. Dikow","","","","T. Dikow","","<a href=""http://creativecommons.org/licenses/by-nc-sa/3.0/us/"" rel=""license"">  <img src=""http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png"" style=""border-width: 0pt;"" alt=""Creative Commons License""/>  </a>"
"06f037cc-b843-4d13-911c-16fc05a7a0e2","","","","","http://arctos.database.museum/media/10436826?open","","","","","","","","","http://arctos.database.museum/media/10436826","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Sarah Meierotto","","image/jpeg","http://arctos.database.museum/media/10436826","","","2016-04-14 09:57:42.0","","","","","","","image","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://creativecommons.org/publicdomain/zero/1.0/"
"93d02e1d-e88f-416b-bd6e-f7dc7be2f306","","","","","http://arctos.database.museum/media/10436840?open","","","","","","","","","http://arctos.database.museum/media/10436840","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Sarah Meierotto","","image/jpeg","http://arctos.database.museum/media/10436840","","","2016-04-14 09:57:42.0","","","","","","","image","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://creativecommons.org/publicdomain/zero/1.0/"
"f8f2ea9e-143d-4149-91bf-27bc75e5844d","","","","","http://arctos.database.museum/media/10436977?open","","","","","","","","","http://arctos.database.museum/media/10436977","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Sarah Meierotto","","image/jpeg","http://arctos.database.museum/media/10436977","","","2016-04-14 09:57:42.0","","","","","","","image","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://creativecommons.org/publicdomain/zero/1.0/"
"27ecaf5e-3b2d-4584-9b7f-64a519f6a8a6","","","","","http://arctos.database.museum/media/10437046?open","","","","","","","","","http://arctos.database.museum/media/10437046","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Sarah Meierotto","","image/jpeg","http://arctos.database.museum/media/10437046","","","2016-04-14 09:57:42.0","","","","","","","image","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://creativecommons.org/publicdomain/zero/1.0/"
"490ec5c0-94d8-402b-9361-824f7dc7a708","","","","","http://arctos.database.museum/media/10436904?open","","","","","","","","","http://arctos.database.museum/media/10436904","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Sarah Meierotto","","image/jpeg","http://arctos.database.museum/media/10436904","","","2016-04-14 09:57:42.0","","","","","","","image","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://creativecommons.org/publicdomain/zero/1.0/"
"0d2bef44-d26f-41ff-a483-2dfcd0261ccf","","","","","http://arctos.database.museum/media/10436922?open","","","","","","","","","http://arctos.database.museum/media/10436922","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Sarah Meierotto","","image/jpeg","http://arctos.database.museum/media/10436922","","","2016-04-14 09:57:42.0","","","","","","","image","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://creativecommons.org/publicdomain/zero/1.0/"
"49cb389a-ef95-458c-b7d6-a639f3770106","","","","","http://arctos.database.museum/media/10436948?open","","","","","","","","","http://arctos.database.museum/media/10436948","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Sarah Meierotto","","image/jpeg","http://arctos.database.museum/media/10436948","","","2016-04-14 09:57:42.0","","","","","","","image","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://creativecommons.org/publicdomain/zero/1.0/"
